restaurant_id,category_name,product_id,name,price,image
74,Desserts,d1,Lamb Kebab,14.32,url14
74,Desserts,d2,Grilled Octopus,14.2,url75
74,Desserts,d3,Hummus,24.47,url94
74,Desserts,d4,Greek Salad,21.79,url11
74,Desserts,d5,Baklava,6.97,url38
75,Starters,s1,Burrito,23.32,url76
75,Starters,s2,Chicken Taco,7.29,url54
75,Starters,s3,Burrito,22.0,url98
75,Starters,s4,Chicken Taco,20.54,url92
75,Starters,s5,Nachos,9.77,url46
75,Tacos,t1,Burrito,10.78,url40
75,Tacos,t2,Burrito,24.24,url21
75,Tacos,t3,Churros,8.23,url98
75,Mains,m1,Chicken Taco,18.66,url24
75,Mains,m2,Fajitas,11.64,url64
75,Mains,m3,Fajitas,24.36,url42
75,Desserts,d1,Quesadilla,7.68,url99
75,Desserts,d2,Fajitas,6.87,url27
75,Desserts,d3,Churros,5.57,url97
75,Desserts,d4,Churros,8.97,url53
76,Dim Sum,d1,Lo Mein,12.69,url25
76,Dim Sum,d2,Fried Rice,10.79,url69
76,Dim Sum,d3,Sweet & Sour Chicken,16.3,url58
76,Dim Sum,d4,Lo Mein,11.58,url75
76,Dim Sum,d5,Sweet & Sour Chicken,7.9,url26
76,Noodles,n1,Fried Rice,13.21,url83
76,Noodles,n2,Sweet & Sour Chicken,5.54,url93
76,Noodles,n3,Lo Mein,16.71,url80
76,Rice Dishes,r1,Fried Rice,22.79,url3
76,Rice Dishes,r2,Sweet & Sour Chicken,24.32,url31
76,Rice Dishes,r3,Fortune Cookies,13.14,url84
76,Desserts,d1,Lo Mein,14.24,url75
76,Desserts,d2,Sweet & Sour Chicken,6.12,url79
76,Desserts,d3,Sweet & Sour Chicken,9.92,url10
76,Desserts,d4,Dumplings,22.41,url10
77,Starters,s1,Naan,16.99,url28
77,Starters,s2,Butter Chicken,5.97,url6
77,Starters,s3,Butter Chicken,12.11,url61
77,Curries,c1,Samosas,14.79,url68
77,Curries,c2,Samosas,7.32,url58
77,Curries,c3,Gulab Jamun,21.54,url22
77,Curries,c4,Butter Chicken,13.25,url59
77,Curries,c5,Naan,14.39,url38
77,Breads,b1,Gulab Jamun,15.56,url82
77,Breads,b2,Butter Chicken,8.79,url100
77,Breads,b3,Butter Chicken,12.84,url5
77,Breads,b4,Samosas,16.43,url49
77,Breads,b5,Butter Chicken,24.82,url95
77,Desserts,d1,Gulab Jamun,8.07,url72
77,Desserts,d2,Butter Chicken,24.14,url95
77,Desserts,d3,Paneer Tikka,5.12,url99
77,Desserts,d4,Biryani,12.54,url89
77,Desserts,d5,Biryani,19.97,url30
78,Sushi,s1,Ramen,10.3,url67
78,Sushi,s2,Mochi,10.71,url41
78,Sushi,s3,California Roll,20.57,url24
78,Sashimi,s1,California Roll,15.74,url12
78,Sashimi,s2,Tempura,24.64,url59
78,Sashimi,s3,Mochi,11.25,url94
78,Sashimi,s4,Tempura,19.52,url34
78,Sashimi,s5,California Roll,16.62,url33
78,Noodles,n1,Tempura,7.64,url2
78,Noodles,n2,Teriyaki,23.18,url76
78,Noodles,n3,Salmon Sashimi,17.43,url35
78,Desserts,d1,Ramen,9.83,url34
78,Desserts,d2,California Roll,17.14,url87
78,Desserts,d3,Tempura,16.78,url43
78,Desserts,d4,Teriyaki,12.92,url60
78,Desserts,d5,Mochi,18.99,url66
79,Starters,s1,Green Curry,10.07,url54
79,Starters,s2,Green Curry,15.62,url34
79,Starters,s3,Tom Yum Soup,23.49,url13
79,Starters,s4,Pad Thai,19.97,url21
79,Starters,s5,Pad Thai,24.22,url68
79,Curries,c1,Spring Rolls,14.85,url78
79,Curries,c2,Pad Thai,22.24,url26
79,Curries,c3,Tom Yum Soup,23.25,url31
79,Curries,c4,Spring Rolls,16.17,url56
79,Noodles,n1,Pad Thai,21.12,url8
79,Noodles,n2,Spring Rolls,11.0,url85
79,Noodles,n3,Pad Thai,22.29,url3
79,Desserts,d1,Mango Sticky Rice,15.2,url45
79,Desserts,d2,Tom Yum Soup,11.94,url84
79,Desserts,d3,Pad Thai,8.97,url32
79,Desserts,d4,Tom Yum Soup,15.6,url15
79,Desserts,d5,Mango Sticky Rice,19.07,url77
80,Entrées,e1,Ratatouille,21.56,url27
80,Entrées,e2,Coq au Vin,24.64,url91
80,Entrées,e3,Baguette,20.77,url58
80,Entrées,e4,Ratatouille,25.0,url96
80,Plats Principaux,p1,Crème Brûlée,18.21,url41
80,Plats Principaux,p2,Crème Brûlée,15.6,url24
80,Plats Principaux,p3,Camembert,12.24,url33
80,Plats Principaux,p4,Coq au Vin,12.15,url56
80,Plats Principaux,p5,Crème Brûlée,17.91,url47
80,Fromages,f1,Camembert,20.29,url45
80,Fromages,f2,Coq au Vin,10.24,url47
80,Fromages,f3,Coq au Vin,9.63,url65
80,Fromages,f4,Baguette,19.93,url90
80,Fromages,f5,Camembert,12.93,url74
80,Desserts,d1,Crème Brûlée,22.08,url60
80,Desserts,d2,Ratatouille,18.19,url77
80,Desserts,d3,Crème Brûlée,17.45,url75
80,Desserts,d4,Camembert,9.89,url31
81,Appetizers,a1,Cobb Salad,17.91,url4
81,Appetizers,a2,Chili Dog,6.05,url90
81,Appetizers,a3,Chili Dog,18.95,url31
81,Burgers,b1,Fried Chicken,22.77,url29
81,Burgers,b2,Apple Pie,13.6,url25
81,Burgers,b3,Apple Pie,6.8,url73
81,Burgers,b4,Cheeseburger,10.19,url72
81,Burgers,b5,Apple Pie,14.15,url34
81,Hot Dogs,h1,Cobb Salad,19.11,url82
81,Hot Dogs,h2,Cheeseburger,22.68,url20
81,Hot Dogs,h3,Fried Chicken,7.5,url74
81,Hot Dogs,h4,Chili Dog,6.15,url65
81,Hot Dogs,h5,Apple Pie,18.87,url38
81,Desserts,d1,Wings,14.59,url44
81,Desserts,d2,Wings,18.65,url55
81,Desserts,d3,Cobb Salad,10.13,url85
81,Desserts,d4,Apple Pie,24.65,url44
82,Appetizers,a1,Gyros,12.81,url26
82,Appetizers,a2,Moussaka,7.89,url76
82,Appetizers,a3,Gyros,18.02,url61
82,Appetizers,a4,Greek Salad,16.0,url59
82,Salads,s1,Moussaka,15.66,url89
82,Salads,s2,Gyros,19.18,url36
82,Salads,s3,Baklava,22.4,url21
82,Salads,s4,Tzatziki,18.08,url2
82,Mains,m1,Souvlaki,19.04,url42
82,Mains,m2,Moussaka,5.64,url31
82,Mains,m3,Moussaka,17.31,url79
82,Mains,m4,Tzatziki,9.05,url96
82,Mains,m5,Greek Salad,8.47,url74
82,Desserts,d1,Souvlaki,12.02,url6
82,Desserts,d2,Greek Salad,9.58,url13
82,Desserts,d3,Greek Salad,19.72,url90
82,Desserts,d4,Baklava,14.13,url70
82,Desserts,d5,Souvlaki,12.33,url27
83,Starters,s1,Banh Mi,22.17,url94
83,Starters,s2,Spring Rolls,8.41,url73
83,Starters,s3,Bun Thit Nuong,7.59,url67
83,Noodle Soups,n1,Che,5.37,url12
83,Noodle Soups,n2,Che,8.13,url26
83,Noodle Soups,n3,Pho,24.46,url74
83,Rice Dishes,r1,Spring Rolls,8.12,url98
83,Rice Dishes,r2,Bun Thit Nuong,14.78,url72
83,Rice Dishes,r3,Spring Rolls,19.98,url10
83,Desserts,d1,Che,24.44,url68
83,Desserts,d2,Lemongrass Chicken,5.23,url22
83,Desserts,d3,Spring Rolls,16.27,url60
83,Desserts,d4,Che,11.23,url68
84,Tapas,t1,Paella,8.1,url42
84,Tapas,t2,Paella,21.05,url17
84,Tapas,t3,Churros,19.1,url42
84,Mains,m1,Sangria,19.68,url87
84,Mains,m2,Patatas Bravas,14.58,url5
84,Mains,m3,Gambas al Ajillo,13.7,url89
84,Mains,m4,Tortilla Española,11.29,url50
84,Seafood,s1,Tortilla Española,12.32,url34
84,Seafood,s2,Gambas al Ajillo,17.62,url67
84,Seafood,s3,Churros,14.44,url29
84,Seafood,s4,Sangria,22.81,url62
84,Desserts,d1,Churros,16.03,url77
84,Desserts,d2,Patatas Bravas,16.87,url47
84,Desserts,d3,Patatas Bravas,6.95,url88
85,Antipasti,a1,Bruschetta,17.13,url34
85,Antipasti,a2,Ravioli,6.76,url92
85,Antipasti,a3,Lasagna,17.25,url15
85,Antipasti,a4,Ravioli,9.24,url42
85,Primi,p1,Lasagna,11.42,url94
85,Primi,p2,Margherita Pizza,11.83,url69
85,Primi,p3,Tiramisu,15.94,url46
85,Secondi,s1,Ravioli,5.34,url13
85,Secondi,s2,Bruschetta,12.25,url90
85,Secondi,s3,Tiramisu,9.2,url15
85,Dolci,d1,Margherita Pizza,13.24,url100
85,Dolci,d2,Spaghetti,16.88,url100
85,Dolci,d3,Margherita Pizza,12.3,url95
85,Dolci,d4,Ravioli,7.69,url96
86,Mezze,m1,Greek Salad,13.68,url22
86,Mezze,m2,Hummus,22.48,url64
86,Mezze,m3,Falafel,19.24,url57
86,Seafood,s1,Grilled Octopus,15.73,url63
86,Seafood,s2,Falafel,16.78,url32
86,Seafood,s3,Greek Salad,24.31,url69
86,Seafood,s4,Baklava,20.5,url28
86,Seafood,s5,Lamb Kebab,16.1,url95
86,Grill,g1,Hummus,13.85,url95
86,Grill,g2,Lamb Kebab,13.6,url83
86,Grill,g3,Hummus,11.23,url72
86,Grill,g4,Hummus,11.01,url3
86,Grill,g5,Grilled Octopus,12.22,url7
86,Desserts,d1,Grilled Octopus,7.19,url14
86,Desserts,d2,Lamb Kebab,24.57,url80
86,Desserts,d3,Lamb Kebab,21.79,url93
86,Desserts,d4,Lamb Kebab,8.49,url90
86,Desserts,d5,Lamb Kebab,6.88,url54
87,Starters,s1,Fajitas,24.77,url60
87,Starters,s2,Burrito,15.6,url13
87,Starters,s3,Fajitas,16.25,url26
87,Starters,s4,Chicken Taco,13.02,url26
87,Starters,s5,Churros,22.84,url97
87,Tacos,t1,Chicken Taco,24.49,url37
87,Tacos,t2,Churros,17.53,url27
87,Tacos,t3,Chicken Taco,7.04,url60
87,Tacos,t4,Nachos,5.51,url33
87,Tacos,t5,Fajitas,24.09,url62
87,Mains,m1,Quesadilla,22.49,url39
87,Mains,m2,Nachos,22.81,url84
87,Mains,m3,Churros,24.75,url41
87,Mains,m4,Chicken Taco,23.64,url49
87,Mains,m5,Quesadilla,8.25,url74
87,Desserts,d1,Churros,13.38,url37
87,Desserts,d2,Churros,14.51,url75
87,Desserts,d3,Fajitas,14.53,url28
87,Desserts,d4,Burrito,14.94,url4
88,Dim Sum,d1,Dumplings,20.84,url52
88,Dim Sum,d2,Fried Rice,5.57,url20
88,Dim Sum,d3,Sweet & Sour Chicken,10.5,url93
88,Dim Sum,d4,Sweet & Sour Chicken,24.27,url6
88,Noodles,n1,Fried Rice,22.65,url8
88,Noodles,n2,Fried Rice,24.45,url53
88,Noodles,n3,Dumplings,7.98,url33
88,Noodles,n4,Sweet & Sour Chicken,21.0,url24
88,Rice Dishes,r1,Sweet & Sour Chicken,19.41,url82
88,Rice Dishes,r2,Dumplings,10.68,url63
88,Rice Dishes,r3,Fortune Cookies,5.06,url52
88,Rice Dishes,r4,Fried Rice,10.84,url10
88,Desserts,d1,Sweet & Sour Chicken,15.51,url30
88,Desserts,d2,Dumplings,12.78,url9
88,Desserts,d3,Lo Mein,20.74,url97
88,Desserts,d4,Sweet & Sour Chicken,18.52,url47
88,Desserts,d5,Dumplings,12.53,url76
89,Starters,s1,Biryani,9.53,url65
89,Starters,s2,Butter Chicken,23.55,url64
89,Starters,s3,Biryani,16.21,url52
89,Curries,c1,Samosas,13.66,url64
89,Curries,c2,Naan,9.61,url44
89,Curries,c3,Naan,8.03,url95
89,Curries,c4,Butter Chicken,7.86,url86
89,Breads,b1,Biryani,23.32,url75
89,Breads,b2,Biryani,6.79,url99
89,Breads,b3,Paneer Tikka,20.07,url90
89,Breads,b4,Samosas,24.1,url75
89,Desserts,d1,Naan,14.4,url77
89,Desserts,d2,Biryani,11.62,url76
89,Desserts,d3,Paneer Tikka,6.87,url25
90,Sushi,s1,Teriyaki,5.95,url64
90,Sushi,s2,California Roll,9.78,url50
90,Sushi,s3,Tempura,14.0,url45
90,Sushi,s4,Tempura,7.28,url88
90,Sushi,s5,California Roll,16.99,url24
90,Sashimi,s1,Mochi,14.75,url71
90,Sashimi,s2,California Roll,17.71,url58
90,Sashimi,s3,Tempura,8.89,url26
90,Sashimi,s4,Ramen,20.42,url11
90,Sashimi,s5,California Roll,17.35,url100
90,Noodles,n1,Ramen,16.76,url73
90,Noodles,n2,Mochi,23.53,url43
90,Noodles,n3,Mochi,7.22,url53
90,Noodles,n4,Teriyaki,18.67,url63
90,Noodles,n5,Teriyaki,21.82,url60
90,Desserts,d1,Tempura,17.31,url100
90,Desserts,d2,Teriyaki,17.35,url77
90,Desserts,d3,Tempura,16.24,url82
90,Desserts,d4,Tempura,22.35,url55
90,Desserts,d5,Tempura,13.08,url7
91,Starters,s1,Mango Sticky Rice,21.68,url79
91,Starters,s2,Pad Thai,23.01,url29
91,Starters,s3,Mango Sticky Rice,7.93,url66
91,Curries,c1,Pad Thai,16.02,url71
91,Curries,c2,Mango Sticky Rice,19.17,url45
91,Curries,c3,Tom Yum Soup,10.8,url16
91,Curries,c4,Pad Thai,7.34,url8
91,Curries,c5,Pad Thai,17.21,url55
91,Noodles,n1,Tom Yum Soup,17.91,url54
91,Noodles,n2,Spring Rolls,22.86,url41
91,Noodles,n3,Green Curry,22.19,url35
91,Noodles,n4,Green Curry,19.3,url50
91,Desserts,d1,Mango Sticky Rice,19.33,url59
91,Desserts,d2,Tom Yum Soup,14.81,url62
91,Desserts,d3,Mango Sticky Rice,8.48,url28
91,Desserts,d4,Mango Sticky Rice,23.41,url77
92,Entrées,e1,Escargot,22.16,url7
92,Entrées,e2,Escargot,7.84,url84
92,Entrées,e3,Crème Brûlée,21.51,url46
92,Plats Principaux,p1,Escargot,19.13,url7
92,Plats Principaux,p2,Crème Brûlée,14.47,url1
92,Plats Principaux,p3,Coq au Vin,5.67,url68
92,Plats Principaux,p4,Camembert,9.54,url6
92,Plats Principaux,p5,Crème Brûlée,19.91,url44
92,Fromages,f1,Escargot,11.56,url66
92,Fromages,f2,Baguette,20.25,url71
92,Fromages,f3,Crème Brûlée,14.95,url27
92,Desserts,d1,Escargot,19.95,url36
92,Desserts,d2,Escargot,17.29,url71
92,Desserts,d3,Camembert,14.55,url68
92,Desserts,d4,Coq au Vin,17.68,url60
92,Desserts,d5,Escargot,11.36,url44
93,Appetizers,a1,Wings,10.83,url96
93,Appetizers,a2,Fried Chicken,10.6,url50
93,Appetizers,a3,Fried Chicken,5.85,url96
93,Appetizers,a4,Apple Pie,19.41,url78
93,Appetizers,a5,Fried Chicken,9.95,url82
93,Burgers,b1,Wings,14.66,url77
93,Burgers,b2,Apple Pie,18.93,url80
93,Burgers,b3,Wings,15.31,url22
93,Hot Dogs,h1,Chili Dog,5.09,url93
93,Hot Dogs,h2,Chili Dog,14.64,url72
93,Hot Dogs,h3,Chili Dog,18.84,url76
93,Hot Dogs,h4,Cobb Salad,6.57,url19
93,Desserts,d1,Fried Chicken,23.54,url68
93,Desserts,d2,Wings,18.03,url32
93,Desserts,d3,Fried Chicken,21.18,url17
94,Appetizers,a1,Souvlaki,10.88,url38
94,Appetizers,a2,Greek Salad,10.61,url82
94,Appetizers,a3,Tzatziki,14.89,url62
94,Appetizers,a4,Souvlaki,7.05,url6
94,Appetizers,a5,Moussaka,9.21,url74
94,Salads,s1,Baklava,13.51,url60
94,Salads,s2,Greek Salad,18.1,url11
94,Salads,s3,Greek Salad,13.44,url76
94,Mains,m1,Souvlaki,23.26,url26
94,Mains,m2,Baklava,20.46,url11
94,Mains,m3,Tzatziki,16.63,url31
94,Mains,m4,Gyros,8.26,url61
94,Mains,m5,Baklava,14.92,url61
94,Desserts,d1,Greek Salad,15.63,url51
94,Desserts,d2,Tzatziki,9.07,url14
94,Desserts,d3,Tzatziki,17.1,url60
94,Desserts,d4,Gyros,16.92,url63
94,Desserts,d5,Greek Salad,17.77,url45
95,Starters,s1,Lemongrass Chicken,13.35,url94
95,Starters,s2,Pho,16.92,url93
95,Starters,s3,Lemongrass Chicken,23.94,url39
95,Noodle Soups,n1,Bun Thit Nuong,18.21,url73
95,Noodle Soups,n2,Banh Mi,6.63,url49
95,Noodle Soups,n3,Lemongrass Chicken,5.71,url16
95,Rice Dishes,r1,Bun Thit Nuong,6.49,url92
95,Rice Dishes,r2,Spring Rolls,19.15,url66
95,Rice Dishes,r3,Lemongrass Chicken,20.75,url7
95,Rice Dishes,r4,Bun Thit Nuong,7.1,url19
95,Rice Dishes,r5,Pho,18.12,url86
95,Desserts,d1,Banh Mi,15.97,url83
95,Desserts,d2,Bun Thit Nuong,10.82,url22
95,Desserts,d3,Pho,5.11,url28
96,Tapas,t1,Sangria,18.44,url36
96,Tapas,t2,Paella,19.44,url33
96,Tapas,t3,Gambas al Ajillo,10.39,url100
96,Tapas,t4,Tortilla Española,11.75,url96
96,Mains,m1,Sangria,16.32,url37
96,Mains,m2,Patatas Bravas,16.88,url90
96,Mains,m3,Gambas al Ajillo,23.23,url21
96,Mains,m4,Patatas Bravas,21.41,url41
96,Mains,m5,Sangria,10.2,url98
96,Seafood,s1,Sangria,24.0,url30
96,Seafood,s2,Gambas al Ajillo,9.57,url55
96,Seafood,s3,Tortilla Española,7.55,url19
96,Seafood,s4,Churros,16.12,url38
96,Seafood,s5,Tortilla Española,12.93,url65
96,Desserts,d1,Paella,11.21,url68
96,Desserts,d2,Tortilla Española,23.81,url61
96,Desserts,d3,Patatas Bravas,9.76,url17
96,Desserts,d4,Gambas al Ajillo,10.83,url1
97,Antipasti,a1,Ravioli,13.79,url37
97,Antipasti,a2,Ravioli,5.34,url78
97,Antipasti,a3,Spaghetti,8.52,url65
97,Antipasti,a4,Spaghetti,8.4,url12
97,Primi,p1,Ravioli,12.17,url49
97,Primi,p2,Bruschetta,18.65,url69
97,Primi,p3,Ravioli,18.51,url56
97,Primi,p4,Bruschetta,13.12,url100
97,Primi,p5,Bruschetta,14.82,url50
97,Secondi,s1,Ravioli,23.29,url32
97,Secondi,s2,Bruschetta,23.02,url80
97,Secondi,s3,Margherita Pizza,17.96,url100
97,Secondi,s4,Bruschetta,16.69,url39
97,Secondi,s5,Lasagna,15.1,url3
97,Dolci,d1,Lasagna,9.18,url94
97,Dolci,d2,Lasagna,6.84,url40
97,Dolci,d3,Bruschetta,18.57,url44
97,Dolci,d4,Spaghetti,10.34,url44
97,Dolci,d5,Ravioli,22.92,url61
98,Mezze,m1,Greek Salad,22.11,url72
98,Mezze,m2,Greek Salad,7.36,url59
98,Mezze,m3,Baklava,9.87,url50
98,Mezze,m4,Grilled Octopus,18.63,url43
98,Seafood,s1,Baklava,24.27,url43
98,Seafood,s2,Falafel,22.84,url52
98,Seafood,s3,Falafel,16.18,url26
98,Seafood,s4,Hummus,7.24,url19
98,Seafood,s5,Greek Salad,21.55,url96
98,Grill,g1,Greek Salad,16.11,url59
98,Grill,g2,Greek Salad,7.49,url36
98,Grill,g3,Falafel,14.54,url8
98,Grill,g4,Falafel,6.06,url45
98,Desserts,d1,Lamb Kebab,24.16,url54
98,Desserts,d2,Grilled Octopus,16.53,url48
98,Desserts,d3,Lamb Kebab,17.21,url94
98,Desserts,d4,Baklava,20.46,url18
98,Desserts,d5,Lamb Kebab,10.94,url1
99,Starters,s1,Churros,8.47,url39
99,Starters,s2,Quesadilla,24.38,url68
99,Starters,s3,Churros,21.6,url40
99,Tacos,t1,Nachos,10.57,url57
99,Tacos,t2,Fajitas,9.16,url23
99,Tacos,t3,Nachos,22.15,url52
99,Mains,m1,Quesadilla,7.3,url24
99,Mains,m2,Churros,23.81,url68
99,Mains,m3,Quesadilla,18.09,url68
99,Mains,m4,Churros,21.77,url40
99,Mains,m5,Quesadilla,22.85,url11
99,Desserts,d1,Churros,7.81,url45
99,Desserts,d2,Fajitas,18.78,url65
99,Desserts,d3,Fajitas,14.19,url32
99,Desserts,d4,Fajitas,8.64,url37
99,Desserts,d5,Nachos,21.46,url11
100,Dim Sum,d1,Dumplings,7.7,url72
100,Dim Sum,d2,Sweet & Sour Chicken,13.37,url32
100,Dim Sum,d3,Fried Rice,6.73,url75
100,Dim Sum,d4,Fortune Cookies,12.4,url55
100,Dim Sum,d5,Lo Mein,17.19,url5
100,Noodles,n1,Fried Rice,23.82,url97
100,Noodles,n2,Lo Mein,14.29,url51
100,Noodles,n3,Lo Mein,19.12,url59
100,Rice Dishes,r1,Lo Mein,14.81,url78
100,Rice Dishes,r2,Lo Mein,13.19,url82
100,Rice Dishes,r3,Dumplings,18.91,url52
100,Desserts,d1,Dumplings,12.51,url13
100,Desserts,d2,Sweet & Sour Chicken,13.4,url31
100,Desserts,d3,Dumplings,9.25,url50
100,Desserts,d4,Lo Mein,10.17,url7
100,Desserts,d5,Dumplings,18.74,url52
101,Starters,s1,Butter Chicken,14.39,url83
101,Starters,s2,Paneer Tikka,15.57,url47
101,Starters,s3,Samosas,12.76,url87
101,Starters,s4,Naan,24.73,url38
101,Starters,s5,Gulab Jamun,8.51,url24
101,Curries,c1,Biryani,11.74,url69
101,Curries,c2,Butter Chicken,7.17,url68
101,Curries,c3,Naan,20.86,url45
101,Breads,b1,Paneer Tikka,21.25,url8
101,Breads,b2,Paneer Tikka,8.51,url94
101,Breads,b3,Gulab Jamun,23.16,url1
101,Desserts,d1,Paneer Tikka,20.8,url93
101,Desserts,d2,Gulab Jamun,14.63,url46
101,Desserts,d3,Samosas,13.02,url99
101,Desserts,d4,Naan,14.76,url58
102,Sushi,s1,Tempura,6.98,url71
102,Sushi,s2,Mochi,8.14,url11
102,Sushi,s3,Salmon Sashimi,7.56,url53
102,Sushi,s4,Teriyaki,14.01,url65
102,Sashimi,s1,Teriyaki,14.39,url19
102,Sashimi,s2,Ramen,14.73,url87
102,Sashimi,s3,Mochi,10.34,url39
102,Sashimi,s4,Ramen,20.66,url92
102,Noodles,n1,Ramen,8.51,url64
102,Noodles,n2,Mochi,9.45,url3
102,Noodles,n3,Tempura,13.54,url12
102,Noodles,n4,California Roll,6.4,url2
102,Noodles,n5,California Roll,11.15,url26
102,Desserts,d1,Teriyaki,15.17,url44
102,Desserts,d2,Mochi,20.65,url9
102,Desserts,d3,Tempura,17.71,url10
103,Starters,s1,Tom Yum Soup,24.05,url11
103,Starters,s2,Mango Sticky Rice,6.48,url16
103,Starters,s3,Spring Rolls,21.41,url79
103,Starters,s4,Green Curry,14.16,url5
103,Curries,c1,Tom Yum Soup,12.3,url11
103,Curries,c2,Pad Thai,13.07,url73
103,Curries,c3,Pad Thai,19.01,url38
103,Curries,c4,Green Curry,17.48,url73
103,Noodles,n1,Pad Thai,6.25,url18
103,Noodles,n2,Pad Thai,9.93,url70
103,Noodles,n3,Mango Sticky Rice,9.79,url83
103,Desserts,d1,Green Curry,22.56,url16
103,Desserts,d2,Pad Thai,23.02,url21
103,Desserts,d3,Tom Yum Soup,23.98,url37
103,Desserts,d4,Tom Yum Soup,6.24,url24
104,Entrées,e1,Escargot,12.98,url57
104,Entrées,e2,Baguette,13.43,url34
104,Entrées,e3,Ratatouille,10.99,url76
104,Entrées,e4,Ratatouille,16.85,url39
104,Plats Principaux,p1,Coq au Vin,6.31,url73
104,Plats Principaux,p2,Ratatouille,13.83,url70
104,Plats Principaux,p3,Ratatouille,13.49,url90
104,Plats Principaux,p4,Coq au Vin,18.12,url33
104,Fromages,f1,Coq au Vin,22.94,url56
104,Fromages,f2,Coq au Vin,18.68,url89
104,Fromages,f3,Baguette,12.89,url3
104,Fromages,f4,Baguette,24.69,url90
104,Desserts,d1,Camembert,17.91,url87
104,Desserts,d2,Baguette,12.51,url36
104,Desserts,d3,Crème Brûlée,11.57,url30
104,Desserts,d4,Camembert,15.24,url80
104,Desserts,d5,Coq au Vin,23.48,url18
105,Appetizers,a1,Cheeseburger,20.97,url18
105,Appetizers,a2,Cheeseburger,10.95,url88
105,Appetizers,a3,Wings,20.41,url32
105,Burgers,b1,Cheeseburger,9.01,url44
105,Burgers,b2,Cobb Salad,6.71,url29
105,Burgers,b3,Apple Pie,15.53,url59
105,Hot Dogs,h1,Chili Dog,9.59,url1
105,Hot Dogs,h2,Apple Pie,20.36,url66
105,Hot Dogs,h3,Cheeseburger,15.04,url12
105,Hot Dogs,h4,Cheeseburger,11.49,url9
105,Hot Dogs,h5,Wings,7.8,url32
105,Desserts,d1,Wings,9.94,url34
105,Desserts,d2,Chili Dog,12.93,url70
105,Desserts,d3,Wings,23.89,url62
105,Desserts,d4,Cobb Salad,8.03,url67
106,Appetizers,a1,Greek Salad,15.22,url35
106,Appetizers,a2,Tzatziki,15.08,url22
106,Appetizers,a3,Moussaka,9.55,url70
106,Salads,s1,Souvlaki,5.14,url93
106,Salads,s2,Tzatziki,21.47,url64
106,Salads,s3,Tzatziki,12.66,url86
106,Salads,s4,Greek Salad,5.65,url46
106,Mains,m1,Baklava,17.61,url22
106,Mains,m2,Greek Salad,17.06,url30
106,Mains,m3,Moussaka,24.85,url64
106,Mains,m4,Baklava,13.27,url17
106,Desserts,d1,Moussaka,7.68,url70
106,Desserts,d2,Moussaka,10.97,url50
106,Desserts,d3,Greek Salad,16.18,url8
106,Desserts,d4,Souvlaki,12.54,url34
106,Desserts,d5,Gyros,5.87,url52
107,Starters,s1,Banh Mi,9.78,url60
107,Starters,s2,Banh Mi,12.33,url50
107,Starters,s3,Pho,24.04,url94
107,Starters,s4,Banh Mi,13.31,url93
107,Noodle Soups,n1,Bun Thit Nuong,23.41,url15
107,Noodle Soups,n2,Banh Mi,22.91,url18
107,Noodle Soups,n3,Bun Thit Nuong,15.25,url53
107,Noodle Soups,n4,Banh Mi,5.14,url88
107,Rice Dishes,r1,Bun Thit Nuong,7.59,url65
107,Rice Dishes,r2,Banh Mi,8.18,url82
107,Rice Dishes,r3,Lemongrass Chicken,16.45,url83
107,Rice Dishes,r4,Che,5.79,url72
107,Desserts,d1,Lemongrass Chicken,20.93,url66
107,Desserts,d2,Pho,5.57,url11
107,Desserts,d3,Lemongrass Chicken,13.84,url73
107,Desserts,d4,Pho,8.25,url43
107,Desserts,d5,Che,20.42,url92
108,Tapas,t1,Paella,15.05,url75
108,Tapas,t2,Churros,8.72,url43
108,Tapas,t3,Churros,12.57,url35
108,Tapas,t4,Tortilla Española,16.35,url84
108,Tapas,t5,Tortilla Española,13.51,url16
108,Mains,m1,Patatas Bravas,24.16,url75
108,Mains,m2,Churros,11.83,url50
108,Mains,m3,Paella,8.93,url11
108,Seafood,s1,Churros,13.52,url48
108,Seafood,s2,Tortilla Española,21.29,url21
108,Seafood,s3,Paella,22.72,url94
108,Seafood,s4,Tortilla Española,22.64,url80
108,Desserts,d1,Paella,17.03,url89
108,Desserts,d2,Paella,24.87,url44
108,Desserts,d3,Tortilla Española,5.88,url47
108,Desserts,d4,Gambas al Ajillo,14.29,url36
108,Desserts,d5,Sangria,9.23,url16
109,Antipasti,a1,Bruschetta,23.74,url99
109,Antipasti,a2,Lasagna,19.78,url68
109,Antipasti,a3,Tiramisu,20.79,url56
109,Antipasti,a4,Margherita Pizza,11.91,url13
109,Primi,p1,Spaghetti,9.91,url96
109,Primi,p2,Margherita Pizza,20.56,url1
109,Primi,p3,Tiramisu,9.77,url80
109,Secondi,s1,Ravioli,18.05,url21
109,Secondi,s2,Bruschetta,5.15,url8
109,Secondi,s3,Bruschetta,20.34,url19
109,Dolci,d1,Tiramisu,8.26,url21
109,Dolci,d2,Ravioli,20.39,url79
109,Dolci,d3,Margherita Pizza,22.86,url96
110,Mezze,m1,Falafel,11.19,url32
110,Mezze,m2,Baklava,11.16,url74
110,Mezze,m3,Baklava,20.23,url72
110,Seafood,s1,Baklava,13.97,url51
110,Seafood,s2,Hummus,12.89,url24
110,Seafood,s3,Baklava,18.58,url75
